id,created_at,text,user_screen_name,user_location,sentiment,compound,match
1507071656204054528,2022-03-24 19:07:37+00:00," I'm Not Crying, You're Crying 🥺🥺#MSDhoni #ViratKohli #CSK #IPL2022 #Cricket ",fanof_Virat18,,Positive,0.6259,KKRvsMI
1507071652726657052,2022-03-24 19:07:36+00:00, The God of Cricket  💙with 5 IPL trophies !! 🤩#IPL2022 | #MumbaiIndians ,Viswanadht03,"Andhra Pradesh, India",Positive,0.3987,KKRvsMI
1507071631306670082,2022-03-24 19:07:31+00:00, Meet 's new captain - 🔥#RavindraJadeja #CSK #IPL #IPL2022 ,rajuprabhas_,,Neutral,0.0,KKRvsMI
1507071615594483722,2022-03-24 19:07:27+00:00, MS Dhoni leaving CSK captaincy and continuing as a player: #IPL2022 ,RohanGu68078774,"लखनऊ, भारत",Neutral,0.0,KKRvsMI
1507071606006611968,2022-03-24 19:07:25+00:00," I'm Not Crying, You're Crying 🥺🥺#MSDhoni #ViratKohli #CSK #IPL2022 #Cricket ",PradeepRono,"Tamil Nadu,Hosur",Positive,0.6259,KKRvsMI
1507071604081119249,2022-03-24 19:07:25+00:00, Can think of a better replacement skipper for MS Dhoni than the Rockstar  !! #IPL2022,Avinash74422909,"Kanpur, India",Positive,0.5399,KKRvsMI
1507071588004352006,2022-03-24 19:07:21+00:00, David Warner's Instagram post ❤️ #IPL2022 #WhistlePodu ,AshiSharm0407,"Himachal Pradesh, India 🇮🇳",Neutral,0.0,KKRvsMI
1507071583357382656,2022-03-24 19:07:20+00:00," You led the pack with class MSD, and all of us watched in awe 🥺💙All the best to the man next in line 👉🏼  🤝🏼…",RajeshK16459814,,Positive,0.6369,KKRvsMI
1507071579397640192,2022-03-24 19:07:19+00:00, 🔥reacts only! #PlayBold #WeAreChallengers #IPL2022 #Mission2022 #RCB #ViratKohli𓃵 ,charan_charana,,Neutral,0.0,KKRvsMI
1507071575983476758,2022-03-24 19:07:18+00:00, MS Dhoni leaving CSK captaincy and continuing as a player: #IPL2022 ,VinoKaruppusamy,"Coimbatore, Tamil Nadu",Neutral,0.0,KKRvsMI
1507071570124034068,2022-03-24 19:07:17+00:00," 💫 What a way to finish your captaincy career, MS! #IPL2022 ",jjbob7n,"Trivandrum, India",Neutral,0.0,KKRvsMI
1507071567687299077,2022-03-24 19:07:16+00:00, The Show-stoppers! 😍  #KKR #KKRHaiTaiyaar #IPL2022 #GalaxyOfKnights #কেকেআর ,HritickW,"Aurangabad, India",Neutral,0.0,KKRvsMI
1507071556920684544,2022-03-24 19:07:13+00:00, ❤️😂....🏃🏻🏃🏻1day to go 👀💥 #IPL2022,selvaskrasigan,"Dindigul, India",Neutral,0.0,KKRvsMI
1507071556807438339,2022-03-24 19:07:13+00:00," ""CSK vs MI is my prediction for this season finals"" - Suresh Raina 💛💥#WhistlePodu | #IPL2022",Gobiananth4,,Neutral,0.0,KKRvsMI
1507071527938064385,2022-03-24 19:07:06+00:00,Get ready for #ipl2022  . Everything about cricket.#follow us For all updates #PFCCcric ,CricPfcc,"New Delhi, India",Positive,0.3612,KKRvsMI
1507071520522194977,2022-03-24 19:07:05+00:00, vs KKR - 73.68%vs RCB - 62.50%vs RR - 61.54%vs CSK - 61.11%vs PBKS - 58.82%vs SRH - 55.56%vs DC - 52.94%Rohit Sharma…,Urstrulyarvindh,Suryapet,Neutral,0.0,KKRvsMI
1507071515321257999,2022-03-24 19:07:03+00:00, . just speaking out loud what we all are thinking. 🤩 #PlayBold #WeAreChallengers #IPL2022 #…,ilaiya31,"Chennai, India",Neutral,0.0,KKRvsMI
1507071473785065491,2022-03-24 19:06:54+00:00," 💫 What a way to finish your captaincy career, MS! #IPL2022 ",ManasDey93,"West Bengal, India",Neutral,0.0,KKRvsMI
1507071472090566673,2022-03-24 19:06:53+00:00, MS Dhoni leaving CSK captaincy and continuing as a player: #IPL2022 ,SIVA53001182,,Neutral,0.0,KKRvsMI
1507071472065720320,2022-03-24 19:06:53+00:00, . just speaking out loud what we all are thinking. 🤩 #PlayBold #WeAreChallengers #IPL2022 #…,Kinguuuuuuuee,,Neutral,0.0,KKRvsMI
1507071440692006933,2022-03-24 19:06:46+00:00, Moments from our jersey distribution #AbApniBaariHai 💪#LSG #LucknowSuperGiants #IPL2022  #TataIPL #Lucknow #UttarPradesh…,PeetaVivek,"Vijayawada, India",Neutral,0.0,KKRvsMI
1507071439106568195,2022-03-24 19:06:45+00:00, vs KKR - 73.68%vs RCB - 62.50%vs RR - 61.54%vs CSK - 61.11%vs PBKS - 58.82%vs SRH - 55.56%vs DC - 52.94%Rohit Sharma…,23het,,Neutral,0.0,KKRvsMI
1507071435642126345,2022-03-24 19:06:44+00:00, From XSS to RCE (dompdf 0day)RCE exploit for dompdf:#infosec #cybersec…,JFSebastian146,,Negative,-0.1027,KKRvsMI
1507071434618994688,2022-03-24 19:06:44+00:00,Can think of a better replacement skipper for MS Dhoni than the Rockstar  !! #IPL2022END OF THE ERA #CSK𓃬,Raj_moran1,Moran sawai madhopur,Positive,0.5399,KKRvsMI
1507071401617870854,2022-03-24 19:06:36+00:00, The Show-stoppers! 😍  #KKR #KKRHaiTaiyaar #IPL2022 #GalaxyOfKnights #কেকেআর ,girishreddyt12,,Neutral,0.0,KKRvsMI
1507071393736773678,2022-03-24 19:06:34+00:00, THALA passes the baton to THALAPATHY⚔️ |  | #IPL2022 | #CSK ,idhaya_thala,,Neutral,0.0,KKRvsMI
1507071391568318484,2022-03-24 19:06:34+00:00, . just speaking out loud what we all are thinking. 🤩 #PlayBold #WeAreChallengers #IPL2022 #…,santhosh3624,"Bengaluru, Karnataka",Neutral,0.0,KKRvsMI
1507071380516667398,2022-03-24 19:06:31+00:00, Harsha Bhogle picks Rajasthan Royals as the Dark Horses for IPL 2022 #IPL2022 #TATAIPL2022 ,RockstarMK11,Rajasthan,Neutral,0.0,KKRvsMI
1507071327810703367,2022-03-24 19:06:19+00:00,"have really stood out. Plus, his fellow Kiwi coach Fleming rates Conway very highly. A perfect replacement for Du Plessis at the top of the order.Next - 5 picks from Kolkata Knight Riders.Please like and retweet if this thread was useful.#IPL2022 #IPLFantasy",FPL_Rony,"Kolkata,India",Positive,0.8211,KKRvsMI
1507071326166536210,2022-03-24 19:06:18+00:00, Few hashtag emojis for #IPL2022 is here:#MumbaiIndians #WhistlePodu #KKRHaiTaiyaar #RCB#SaddaPunjab #HallaBol #…,Gpkchowdary1,,Neutral,0.0,KKRvsMI
1507071316637405185,2022-03-24 19:06:16+00:00, THALA passes the baton to THALAPATHY⚔️ |  | #IPL2022 | #CSK ,JaY_Mer971,,Neutral,0.0,KKRvsMI
1507071308110372864,2022-03-24 19:06:14+00:00," Knights, Camera, Action! 📸Stay tuned for BTS content from the photoshoot⏳#KKR #KKRHaiTaiyaar #IPL2022 #GalaxyOfKnights #…",8268saleem,,Neutral,0.0,KKRvsMI
1507071302360010754,2022-03-24 19:06:13+00:00, Most Wins in IPL Playoffs as Captain15: MS Dhoni10: Rohit Sharma  5: Gautam Gambhir  4: David Warner#IPL2022,SamCurranFC07,Karnataka,Positive,0.6115,KKRvsMI
1507071298752565255,2022-03-24 19:06:12+00:00, MS Dhoni leaves behind an unmatched legacy as a leader 👏👏👏#IPL2022 ,HareKrishan777,Kolkata India,Negative,-0.0772,KKRvsMI
1507071268746850311,2022-03-24 19:06:05+00:00, The Show-stoppers! 😍  #KKR #KKRHaiTaiyaar #IPL2022 #GalaxyOfKnights #কেকেআর ,8268saleem,,Neutral,0.0,KKRvsMI
1507071240606928901,2022-03-24 19:05:58+00:00, 🔥reacts only! #PlayBold #WeAreChallengers #IPL2022 #Mission2022 #RCB #ViratKohli𓃵 ,imtnarendar,Hyderabad,Neutral,0.0,KKRvsMI
1507071239495782400,2022-03-24 19:05:58+00:00, MS Dhoni leaving CSK captaincy and continuing as a player: #IPL2022 ,rajj0O,"Bihar Sharif, India",Neutral,0.0,KKRvsMI
1507071225318842368,2022-03-24 19:05:54+00:00," Congratulations on a legendary tenure as captain of CSK, ! 🙌🏻Can’t wait to see this bromance on the field soon. 🤜🏻…",manikantamannal,"Sangareddy, India",Positive,0.636,KKRvsMI
1507071221120208896,2022-03-24 19:05:53+00:00, . just speaking out loud what we all are thinking. 🤩 #PlayBold #WeAreChallengers #IPL2022 #…,bala_rthi,,Neutral,0.0,KKRvsMI
1507071210160476172,2022-03-24 19:05:51+00:00, There’s a new Lion King.#MSDhoni #IPL2022 #TataIPL2022 ,avi_5181,"Bhimavaram, India",Neutral,0.0,KKRvsMI
1507071198793912341,2022-03-24 19:05:48+00:00, To even think that Virat Kohli and MS Dhoni will not be walking out for the toss is a weird feeling. Our childhood is offic…,Sharan2233,,Negative,-0.0516,KKRvsMI
1507071197804056576,2022-03-24 19:05:48+00:00, 🔥reacts only! #PlayBold #WeAreChallengers #IPL2022 #Mission2022 #RCB #ViratKohli𓃵 ,vaibhavsahudm,"Allahabad, India",Neutral,0.0,KKRvsMI
1507071182129885184,2022-03-24 19:05:44+00:00, Most IPL runs in Succesful run Chases1988: Gautam Gambhir1964: Shikhar Dhawan1825: Suresh Raina1656: Robin Uthappa…,Richith6,"Hyderabad, India",Neutral,0.0,KKRvsMI
1507071167605067778,2022-03-24 19:05:41+00:00," The Fizz has a message for all you DC fans 🤩We're waiting for you,  💙#YehHaiNayiDilli #IPL2022 …",Gpkchowdary1,,Neutral,0.0,KKRvsMI
1507071160034684928,2022-03-24 19:05:39+00:00," As always with #MSDhoni𓃵, the timing of his decision is superb. Great way to pass the baton and #jadeja can learn a lot when…",sakle_vishal,Burhanpur India,Positive,0.8481,KKRvsMI
1507071159065460736,2022-03-24 19:05:39+00:00,"What if Suresh Raina was bought by  in the Mega Auction, Who would have been the Captain then?#MSDhoni #RavindraJadeja #WhistlePodu #CSK #IPL2022 ",SportsR3public,,Neutral,0.0,KKRvsMI
1507071148751671318,2022-03-24 19:05:36+00:00, MS Dhoni leaving CSK captaincy and continuing as a player: #IPL2022 ,Ashwini0911,New Delhi | UP,Neutral,0.0,KKRvsMI
1507071130451922954,2022-03-24 19:05:32+00:00, There’s a new Lion King.#MSDhoni #IPL2022 #TataIPL2022 ,imNAyrus,,Neutral,0.0,KKRvsMI
1507071102966648848,2022-03-24 19:05:25+00:00, From 7️⃣ to 8️⃣ and from 🧊 to 🔥Congratulations on a stellar captaincy stint to MS Dhoni and all the best to Jadeja 🤺…,itsssvc,,Positive,0.6369,KKRvsMI
1507071092560900096,2022-03-24 19:05:23+00:00, Most IPL runs in Succesful run Chases1988: Gautam Gambhir1964: Shikhar Dhawan1825: Suresh Raina1656: Robin Uthappa…,deena_kumar1711,,Neutral,0.0,KKRvsMI
1507071042728054799,2022-03-24 19:05:11+00:00, MS Dhoni leaving CSK captaincy and continuing as a player: #IPL2022 ,monsieurlente,"Calgary, Alberta",Neutral,0.0,KKRvsMI
1507071040974835712,2022-03-24 19:05:10+00:00, The Show-stoppers! 😍  #KKR #KKRHaiTaiyaar #IPL2022 #GalaxyOfKnights #কেকেআর ,lm8oo,,Neutral,0.0,KKRvsMI
1507071034876317710,2022-03-24 19:05:09+00:00, How it started:           How it ended:  #Dhoni #CSK #IPL2022 ,AshiSharm0407,"Himachal Pradesh, India 🇮🇳",Neutral,0.0,KKRvsMI
1507071025300873234,2022-03-24 19:05:07+00:00, . just speaking out loud what we all are thinking. 🤩 #PlayBold #WeAreChallengers #IPL2022 #…,Adesh0810,,Neutral,0.0,KKRvsMI
1507071010599686148,2022-03-24 19:05:03+00:00, There’s a new Lion King.#MSDhoni #IPL2022 #TataIPL2022 ,SiddhiK71412174,,Neutral,0.0,KKRvsMI
1507071007151968293,2022-03-24 19:05:02+00:00, Can think of a better replacement skipper for MS Dhoni than the Rockstar  !! #IPL2022,bhavinanilkumar,"Ahmedabad City, India",Positive,0.5399,KKRvsMI
1507071001166696459,2022-03-24 19:05:01+00:00, Few hashtag emojis for #IPL2022 is here:#MumbaiIndians #WhistlePodu #KKRHaiTaiyaar #RCB#SaddaPunjab #HallaBol #…,DexteR_VJ,,Neutral,0.0,KKRvsMI
1507070987317174286,2022-03-24 19:04:58+00:00, Umran Malik to Nicholas Pooran:Ball 1: A SCARY bouncerBall 2: Another bouncer and OUT📹:  #IPL #IPL2022 #S…,MuzaffarSulema1,,Negative,-0.6037,KKRvsMI
1507070981416046592,2022-03-24 19:04:56+00:00, MS Dhoni leaving CSK captaincy and continuing as a player: #IPL2022 ,Pavan99Thala,Vijayawada,Neutral,0.0,KKRvsMI
1507070968627286034,2022-03-24 19:04:53+00:00, There’s a new Lion King.#MSDhoni #IPL2022 #TataIPL2022 ,ajaybaskar,,Neutral,0.0,KKRvsMI
1507070960595509250,2022-03-24 19:04:51+00:00," You led the pack with class MSD, and all of us watched in awe 🥺💙All the best to the man next in line 👉🏼  🤝🏼…",_Manidhan_,"Chennai, India",Positive,0.6369,KKRvsMI
1507070959651475468,2022-03-24 19:04:51+00:00, To even think that Virat Kohli and MS Dhoni will not be walking out for the toss is a weird feeling. Feels like childhood i…,UneducatedFellO,India,Positive,0.3182,KKRvsMI
1507070957911146496,2022-03-24 19:04:51+00:00, David Warner's Instagram post ❤️ #IPL2022 #WhistlePodu ,PradeepRono,"Tamil Nadu,Hosur",Neutral,0.0,KKRvsMI
1507070955272622096,2022-03-24 19:04:50+00:00, Captain Rohit ready for a sixth title bid 😁📸:  | #IPL2022 ,23het,,Positive,0.3612,KKRvsMI
1507070894514049032,2022-03-24 19:04:35+00:00, There’s a new Lion King.#MSDhoni #IPL2022 #TataIPL2022 ,mehta_aman77,"New Delhi, India",Neutral,0.0,KKRvsMI
1507070888357011457,2022-03-24 19:04:34+00:00," Glenn Maxwell filed an FIR after his shoes got stolen in his wedding, later got informed it's a ritual. #IPL2022",mufaddal_v0hra,,Negative,-0.4939,KKRvsMI
1507070874184142858,2022-03-24 19:04:31+00:00, THALA passes the baton to THALAPATHY⚔️ |  | #IPL2022 | #CSK ,akshay_laxkar,"Indore, India",Neutral,0.0,KKRvsMI
1507070867036991492,2022-03-24 19:04:29+00:00, MS Dhoni leaving CSK captaincy and continuing as a player: #IPL2022 ,Tejassatya_9,"Hyderabad, India",Neutral,0.0,KKRvsMI
1507070845075673102,2022-03-24 19:04:24+00:00," You led the pack with class MSD, and all of us watched in awe 🥺💙All the best to the man next in line 👉🏼  🤝🏼…",AaronDio1,,Positive,0.6369,KKRvsMI
1507070844496867328,2022-03-24 19:04:24+00:00, MS Dhoni leaves behind an unmatched legacy as a leader 👏👏👏#IPL2022 ,RanjithMsd2,"Tamil Nadu, India",Negative,-0.0772,KKRvsMI
1507070804374454272,2022-03-24 19:04:14+00:00, THALA passes the baton to THALAPATHY⚔️ |  | #IPL2022 | #CSK ,BabluKu98724937,,Neutral,0.0,KKRvsMI
1507070786330251274,2022-03-24 19:04:10+00:00, People thought watching Virat Kohli not captaining RCB would be difficult. Can't even imagine to think MS Dhoni not walk…,tangled_sssg,,Negative,-0.3612,KKRvsMI
1507070783629119496,2022-03-24 19:04:09+00:00, The Show-stoppers! 😍  #KKR #KKRHaiTaiyaar #IPL2022 #GalaxyOfKnights #কেকেআর ,Shubh1mm,"संभाजीनगर, महाराष्ट्र ",Neutral,0.0,KKRvsMI
1507070777396699138,2022-03-24 19:04:08+00:00, THALA passes the baton to THALAPATHY⚔️ |  | #IPL2022 | #CSK ,AbhinavVajpaye3,Uttar Pradesh ,Neutral,0.0,KKRvsMI
1507070769574006788,2022-03-24 19:04:06+00:00," World's best allrounder on current form, the best fielder since long &amp; now the captain of the world's most loved franch…",rajini_bala,Erode,Positive,0.9273,KKRvsMI
1507070769339125762,2022-03-24 19:04:06+00:00, . just speaking out loud what we all are thinking. 🤩 #PlayBold #WeAreChallengers #IPL2022 #…,Alluakhil_AADHF,"Bengaluru South, India",Neutral,0.0,KKRvsMI
1507070761428992002,2022-03-24 19:04:04+00:00," You led the pack with class MSD, and all of us watched in awe 🥺💙All the best to the man next in line 👉🏼  🤝🏼…",BabluKu98724937,,Positive,0.6369,KKRvsMI
1507070745528061955,2022-03-24 19:04:00+00:00, What do you think who will score most runs for CSK? #WhistlePodu #IPL2022 ,RamRam06,,Neutral,0.0,KKRvsMI
1507070714968363019,2022-03-24 19:03:53+00:00," Congratulations on a legendary tenure as captain of CSK, ! 🙌🏻Can’t wait to see this bromance on the field soon. 🤜🏻…",charan_charana,,Positive,0.636,KKRvsMI
1507070714893189120,2022-03-24 19:03:53+00:00, From 7️⃣ to 8️⃣ and from 🧊 to 🔥Congratulations on a stellar captaincy stint to MS Dhoni and all the best to Jadeja 🤺…,BabluKu98724937,,Positive,0.6369,KKRvsMI
1507070671087566848,2022-03-24 19:03:42+00:00," ""I think [giving up captaincy] could be a blessing in disguise, to be honest,"" Shastri said.#IPL2022 #ravishastri #ViratK…",koushalseth,Bangalore,Positive,0.296,KKRvsMI
1507070660002009091,2022-03-24 19:03:40+00:00, Missing this trio 🥺🥺#rcbforever #IPL #IPL2022 ,sajalllllllll,भारत,Negative,-0.296,KKRvsMI
1507070648094707713,2022-03-24 19:03:37+00:00,Manjrekar on Jadeja taking over captaincy :- Ravindra Jadeja might not be a long-term option and this is not a format where he is good. They should have taken a punt on Ruturaj Gaikwad who has more potential#CSK #IPL2022,crick3data,,Positive,0.4404,KKRvsMI
1507070640217796609,2022-03-24 19:03:35+00:00, THALA passes the baton to THALAPATHY⚔️ |  | #IPL2022 | #CSK ,thala_veriyan_5,Rajapalayam,Neutral,0.0,KKRvsMI
1507070637973524489,2022-03-24 19:03:34+00:00, MS Dhoni leaves behind an unmatched legacy as a leader 👏👏👏#IPL2022 ,Shreyaaa_,,Negative,-0.0772,KKRvsMI
1507070637277270040,2022-03-24 19:03:34+00:00, What are your expectations from Ravindra Jadeja's CSK?#IPL2022,_a6kash_,,Neutral,0.0,KKRvsMI
1507070617157521408,2022-03-24 19:03:29+00:00, MS Dhoni leaving CSK captaincy and continuing as a player: #IPL2022 ,ImtyazBasha,,Neutral,0.0,KKRvsMI
1507070607862734850,2022-03-24 19:03:27+00:00," If #PlayBold could be shown in pictures, it would look somewhat like this! 📸🤩#WeAreChallengers #IPL2022 #Mission2022 https…",praveen13245305,,Positive,0.3609,KKRvsMI
1507070601684406287,2022-03-24 19:03:26+00:00,MS Dhoni and Chennai will always be a great love story 💛#IPL2022 ,kri_shivam,"बिहार, भारत",Positive,0.8519,KKRvsMI
1507070591312236544,2022-03-24 19:03:23+00:00,"Players I want to see doing well for #RR: #SensationalSanju, #JosTheBoss and #Hetymer Wish I liked some fast bowler as well. Jofra left and no one can even remotely match his skill and style.#IPL2022",mandakini_,Jaipur,Positive,0.7783,KKRvsMI
1507070573834383363,2022-03-24 19:03:19+00:00, MS Dhoni leaving CSK captaincy and continuing as a player: #IPL2022 ,Karthikragunat2,"Jeddah, Kingdom of Saudi Arabi",Neutral,0.0,KKRvsMI
1507070554393628677,2022-03-24 19:03:14+00:00, MS Dhoni leaves behind an unmatched legacy as a leader 👏👏👏#IPL2022 ,adlak_ankit,"Indore, India",Negative,-0.0772,KKRvsMI
1507070551843491848,2022-03-24 19:03:14+00:00, From 7️⃣ to 8️⃣ and from 🧊 to 🔥Congratulations on a stellar captaincy stint to MS Dhoni and all the best to Jadeja 🤺…,OnlyVijayism,Residing in Heart of VIJAY💝,Positive,0.6369,KKRvsMI
1507070536069021698,2022-03-24 19:03:10+00:00," Congratulations on a legendary tenure as captain of CSK, ! 🙌🏻Can’t wait to see this bromance on the field soon. 🤜🏻…",praveen13245305,,Positive,0.636,KKRvsMI
1507070530234437649,2022-03-24 19:03:09+00:00, Update : Moeen Ali will arrive in Mumbai in the evening and will straight away go into isolation#WhistlePodu | #IPL2022,Gpkchowdary1,,Positive,0.2263,KKRvsMI
1507070526883508224,2022-03-24 19:03:08+00:00, Missing this trio 🥺🥺#rcbforever #IPL #IPL2022 ,wtfharsh___,"Shaitan gali, Khatra mahal ",Negative,-0.296,KKRvsMI
1507070516930424832,2022-03-24 19:03:05+00:00, There’s a new Lion King.#MSDhoni #IPL2022 #TataIPL2022 ,iammanvendra11,"હિંમતનગર , Gujarat",Neutral,0.0,KKRvsMI
1507070512077357060,2022-03-24 19:03:04+00:00, What do you think who will score most runs for CSK? #WhistlePodu #IPL2022 ,thala_veriyan_5,Rajapalayam,Neutral,0.0,KKRvsMI
1507070485141475329,2022-03-24 19:02:58+00:00, 🔥K I N G is here 🕺 #PlayBold #WeAreChallengers #IPL2022 #Mission2022 #RCB #ViratKohli𓃵 ,Sudhu7777,,Neutral,0.0,KKRvsMI
1507070481555345410,2022-03-24 19:02:57+00:00,    His voice  heart melting one 🥺 . literally connected perfectly with The video #C…,ErodeTvmi,"Erode, India",Positive,0.6369,KKRvsMI
1507070476279234560,2022-03-24 19:02:56+00:00, THALA passes the baton to THALAPATHY⚔️ |  | #IPL2022 | #CSK ,ranjanchakrabor,,Neutral,0.0,KKRvsMI
1507070470926979072,2022-03-24 19:02:54+00:00, Can think of a better replacement skipper for MS Dhoni than the Rockstar  !! #IPL2022,ManuRed47205398,Hosur,Positive,0.5399,KKRvsMI
1507070457530372115,2022-03-24 19:02:51+00:00, MS Dhoni leaving CSK captaincy and continuing as a player: #IPL2022 ,madrasmaapi,,Neutral,0.0,KKRvsMI
1507070455957508118,2022-03-24 19:02:51+00:00, . just speaking out loud what we all are thinking. 🤩 #PlayBold #WeAreChallengers #IPL2022 #…,praveen13245305,,Neutral,0.0,KKRvsMI
1507070421987909632,2022-03-24 19:02:43+00:00, MS Dhoni leaving CSK captaincy and continuing as a player: #IPL2022 ,Nanban_Stanly,"Tamil Nadu, India",Neutral,0.0,KKRvsMI
1507070420616302614,2022-03-24 19:02:42+00:00, MS Dhoni leaving CSK captaincy and continuing as a player: #IPL2022 ,MishraSaahas,,Neutral,0.0,KKRvsMI
